MAZ,TAZ,PUMA,REGION,STATE
1151,3303,607317,4,6
1152,3303,607317,4,6
1153,3303,607317,4,6
1154,3231,607317,4,6
1155,3231,607317,4,6
1156,3279,607317,4,6
1157,3279,607317,4,6
1158,3279,607317,4,6
1159,3279,607317,4,6
1160,3294,607317,4,6
1161,3303,607317,4,6
1162,3345,607317,4,6
1163,3345,607317,4,6
1164,3345,607317,4,6
1165,3345,607317,4,6
1166,3345,607317,4,6
1167,3345,607317,4,6
1168,3294,607317,4,6
1169,3345,607317,4,6
1170,3345,607317,4,6
1171,3345,607317,4,6
1172,3345,607317,4,6
1173,3417,607317,4,6
1174,3417,607317,4,6
1175,3417,607317,4,6
1176,3417,607317,4,6
1177,3404,607317,4,6
1178,3486,607317,4,6
1179,3490,607317,4,6
1180,3490,607317,4,6
1181,3490,607317,4,6
1182,3486,607317,4,6
1183,3490,607317,4,6
1184,3404,607317,4,6
1185,3404,607317,4,6
1186,3404,607317,4,6
1187,3417,607317,4,6
1188,3404,607317,4,6
1189,3404,607317,4,6
1190,3404,607317,4,6
1191,3490,607317,4,6
1192,3490,607317,4,6
1193,3490,607317,4,6
1194,3490,607317,4,6
1195,3490,607317,4,6
1196,3490,607317,4,6
1197,3490,607317,4,6
1198,3133,607317,4,6
1199,3145,607317,4,6
1200,3133,607317,4,6
1201,3145,607317,4,6
1202,3145,607317,4,6
1203,3145,607317,4,6
1204,3133,607317,4,6
1205,3111,607317,4,6
1206,3111,607317,4,6
1207,3142,607317,4,6
1208,3202,607317,4,6
1209,3202,607317,4,6
1210,3206,607317,4,6
1211,3142,607317,4,6
1212,3142,607317,4,6
1213,3142,607317,4,6
1214,3206,607317,4,6
1215,3206,607317,4,6
1216,3219,607317,4,6
1217,3219,607317,4,6
1218,3219,607317,4,6
1219,3219,607317,4,6
1220,3219,607317,4,6
1221,3206,607317,4,6
1222,3202,607317,4,6
1223,3219,607317,4,6
1224,3219,607317,4,6
1225,3202,607317,4,6
1226,3205,607317,4,6
1227,3205,607317,4,6
1228,3205,607317,4,6
1229,3205,607317,4,6
1230,3205,607317,4,6
1231,3205,607317,4,6
1232,3226,607317,4,6
1233,3226,607317,4,6
1234,3226,607317,4,6
1235,3226,607317,4,6
1236,3199,607317,4,6
1237,3199,607317,4,6
1238,3199,607317,4,6
1239,3199,607317,4,6
1240,3199,607317,4,6
1241,3199,607317,4,6
1242,3199,607317,4,6
1243,3199,607317,4,6
1244,3199,607317,4,6
1245,3225,607317,4,6
1246,3225,607317,4,6
1247,3225,607317,4,6
1248,3225,607317,4,6
1249,3225,607317,4,6
1250,3159,607317,4,6
1251,3159,607317,4,6
1252,3159,607317,4,6
1253,3205,607317,4,6
1254,3159,607317,4,6
1255,3159,607317,4,6
1256,3132,607317,4,6
1257,3132,607317,4,6
1258,3132,607317,4,6
1259,3824,607318,4,6
1260,3824,607318,4,6
1261,3824,607318,4,6
1262,3824,607318,4,6
1263,3917,607318,4,6
1264,3824,607318,4,6
1265,3917,607318,4,6
1266,3917,607318,4,6
1267,3917,607318,4,6
1268,3917,607318,4,6
1269,3917,607318,4,6
1270,3917,607318,4,6
1271,3973,607318,4,6
1272,3917,607318,4,6
1273,3917,607318,4,6
1274,3973,607318,4,6
1275,3824,607318,4,6
1276,3973,607318,4,6
1277,3973,607318,4,6
1278,3973,607318,4,6
1279,3973,607318,4,6
1280,3973,607318,4,6
1281,3973,607318,4,6
1282,3973,607318,4,6
1283,3973,607318,4,6
1284,3973,607318,4,6
1285,3973,607318,4,6
1286,3973,607318,4,6
1287,3973,607318,4,6
1288,3630,607318,4,6
1289,3630,607318,4,6
1290,3728,607319,4,6
1291,3741,607318,4,6
1292,3630,607318,4,6
1293,3630,607318,4,6
1294,3771,607319,4,6
1295,3744,607318,4,6
1296,3744,607318,4,6
1297,3744,607318,4,6
1298,3794,607318,4,6
1299,3797,607318,4,6
1300,3794,607318,4,6
1301,3797,607318,4,6
1302,3794,607318,4,6
1303,3794,607318,4,6
1304,3797,607318,4,6
1305,3797,607318,4,6
1306,3794,607318,4,6
1307,3797,607318,4,6
1308,3794,607318,4,6
1309,3833,607318,4,6
1310,3920,607318,4,6
1311,3920,607318,4,6
1312,3833,607318,4,6
1313,3833,607318,4,6
1314,3833,607318,4,6
1315,3833,607318,4,6
1316,3833,607318,4,6
1317,3920,607318,4,6
1318,3833,607318,4,6
1319,3833,607318,4,6
1320,4018,607318,4,6
1321,4018,607318,4,6
1322,4018,607318,4,6
1323,4099,607318,4,6
1324,4099,607318,4,6
1325,4099,607318,4,6
1326,4099,607318,4,6
1327,4099,607318,4,6
1328,4099,607318,4,6
1329,4099,607318,4,6
1330,4099,607318,4,6
1331,4046,607318,4,6
1332,4018,607318,4,6
1333,4046,607318,4,6
1334,4046,607318,4,6
1335,4099,607318,4,6
1336,4246,607318,4,6
1337,4246,607318,4,6
1338,4246,607318,4,6
1339,4270,607318,4,6
1340,4270,607318,4,6
1341,4270,607318,4,6
1342,4270,607318,4,6
1343,4122,607318,4,6
1344,4170,607318,4,6
1345,4170,607318,4,6
1346,4170,607318,4,6
1347,4170,607318,4,6
1348,4170,607318,4,6
1349,4170,607318,4,6
1350,4122,607318,4,6
1351,4122,607318,4,6
1352,4186,607318,4,6
1353,4186,607318,4,6
1354,4208,607318,4,6
1355,4208,607318,4,6
1356,4186,607318,4,6
1357,4186,607318,4,6
1358,4208,607318,4,6
1359,4208,607318,4,6
1360,4208,607318,4,6
1361,4122,607318,4,6
1362,4122,607318,4,6
1363,4186,607318,4,6
1364,4186,607318,4,6
1365,4186,607318,4,6
1366,4186,607318,4,6
1367,4186,607318,4,6
1368,4186,607318,4,6
1369,3995,607318,4,6
1370,3995,607318,4,6
1371,3995,607318,4,6
1372,4064,607318,4,6
1373,3995,607318,4,6
1374,4064,607318,4,6
1375,3995,607318,4,6
1376,4064,607318,4,6
1377,4149,607318,4,6
1378,4149,607318,4,6
1379,4149,607318,4,6
1380,4149,607318,4,6
1381,4149,607318,4,6
1382,4149,607318,4,6
1383,4149,607318,4,6
1384,4149,607318,4,6
1385,4149,607318,4,6
1386,3992,607318,4,6
1387,3992,607318,4,6
1388,3992,607318,4,6
1389,3992,607318,4,6
1390,4121,607318,4,6
1391,4121,607318,4,6
1392,4121,607318,4,6
1393,4222,607318,4,6
1394,4222,607318,4,6
1395,4222,607318,4,6
1396,3993,607318,4,6
1397,4221,607318,4,6
1398,4222,607318,4,6
1399,4222,607318,4,6
1400,4222,607318,4,6
1401,4222,607318,4,6
1402,4222,607318,4,6
1403,4222,607318,4,6
1404,4222,607318,4,6
1405,4222,607318,4,6
1406,4222,607318,4,6
1407,4222,607318,4,6
1408,4273,607318,4,6
1409,4222,607318,4,6
1410,4222,607318,4,6
1411,4222,607318,4,6
1412,4221,607318,4,6
1413,4221,607318,4,6
1414,4273,607318,4,6
1415,4273,607318,4,6
1416,4273,607318,4,6
1417,4221,607318,4,6
1418,4067,607318,4,6
1419,4067,607318,4,6
1420,4067,607318,4,6
1421,4067,607318,4,6
1422,4067,607318,4,6
1423,4067,607318,4,6
1424,4184,607318,4,6
1425,4184,607318,4,6
1426,4184,607318,4,6
1427,4184,607318,4,6
1428,4184,607318,4,6
1429,4184,607318,4,6
1430,4184,607318,4,6
1431,4184,607318,4,6
1432,4184,607318,4,6
1433,4184,607318,4,6
1434,4184,607318,4,6
1435,4295,607318,4,6
1436,4295,607318,4,6
1437,4295,607318,4,6
1438,4295,607318,4,6
1439,4305,607318,4,6
1440,4305,607318,4,6
1441,4305,607318,4,6
1442,4305,607318,4,6
1443,4295,607318,4,6
1444,4305,607318,4,6
1445,4305,607318,4,6
1446,4305,607318,4,6
1447,4305,607318,4,6
1448,4189,607318,4,6
1449,4189,607318,4,6
1450,4189,607318,4,6
1451,4189,607318,4,6
1452,4189,607318,4,6
1453,4189,607318,4,6
1454,4189,607318,4,6
1455,4210,607318,4,6
1456,4218,607318,4,6
1457,4210,607318,4,6
1458,4210,607318,4,6
1459,4218,607318,4,6
1460,4218,607318,4,6
1461,4210,607318,4,6
1462,4218,607318,4,6
1463,4265,607318,4,6
1464,4265,607318,4,6
1465,4265,607318,4,6
1466,4265,607318,4,6
1467,4265,607318,4,6
1468,4265,607318,4,6
1469,4265,607318,4,6
1470,4168,607318,4,6
1471,4168,607318,4,6
1472,4168,607318,4,6
1473,4168,607318,4,6
1474,4240,607318,4,6
1475,4240,607318,4,6
1476,4240,607318,4,6
1477,4240,607318,4,6
1478,4168,607318,4,6
1479,4191,607318,4,6
1480,4168,607318,4,6
1481,4191,607318,4,6
1482,4191,607318,4,6
1483,4168,607318,4,6
1484,4168,607318,4,6
1485,4191,607318,4,6
1486,4240,607318,4,6
1487,4240,607318,4,6
1488,4240,607318,4,6
1489,4266,607318,4,6
1490,4267,607318,4,6
1491,4267,607318,4,6
1492,4267,607318,4,6
1493,4266,607318,4,6
1494,4267,607318,4,6
1495,4267,607318,4,6
1496,4266,607318,4,6
1497,4309,607318,4,6
1498,4309,607318,4,6
1499,4266,607318,4,6
1500,4266,607318,4,6
1501,4309,607318,4,6
1502,4309,607318,4,6
1503,4309,607318,4,6
1504,4309,607318,4,6
1505,4309,607318,4,6
1506,4309,607318,4,6
1507,4309,607318,4,6
1508,4250,607318,4,6
1509,4250,607318,4,6
1510,4250,607318,4,6
1511,4250,607318,4,6
1512,4250,607318,4,6
1513,4250,607318,4,6
1514,4250,607318,4,6
1515,4250,607318,4,6
1516,4256,607318,4,6
1517,4250,607318,4,6
1518,4250,607318,4,6
1519,4256,607318,4,6
1520,4250,607318,4,6
1521,4250,607318,4,6
1522,4250,607318,4,6
1523,4250,607318,4,6
1524,4250,607318,4,6
1525,4250,607318,4,6
1526,4250,607318,4,6
1527,4250,607318,4,6
1528,4250,607318,4,6
1529,4253,607318,4,6
1530,4253,607318,4,6
1531,4253,607318,4,6
1532,4276,607318,4,6
1533,4276,607318,4,6
1534,4276,607318,4,6
1535,4282,607318,4,6
1536,4282,607318,4,6
1537,4293,607318,4,6
1538,4282,607318,4,6
1539,4282,607318,4,6
1540,4293,607318,4,6
1541,4253,607318,4,6
1542,4253,607318,4,6
1543,4253,607318,4,6
1544,4253,607318,4,6
1545,4253,607318,4,6
1546,4282,607318,4,6
1547,4282,607318,4,6
1548,4293,607318,4,6
1549,4293,607318,4,6
1550,4282,607318,4,6
1551,4253,607318,4,6
1552,4282,607318,4,6
1553,4293,607318,4,6
1554,4293,607318,4,6
1555,4293,607318,4,6
1556,4293,607318,4,6
1557,4293,607318,4,6
1558,4293,607318,4,6
1559,4376,607318,4,6
1560,4376,607318,4,6
1561,4376,607318,4,6
1562,4376,607318,4,6
1563,4376,607318,4,6
1564,4376,607318,4,6
1565,4345,607318,4,6
1566,4345,607318,4,6
1567,4345,607318,4,6
1568,4345,607318,4,6
1569,4381,607318,4,6
1570,4381,607318,4,6
1571,4381,607318,4,6
1572,4381,607318,4,6
1573,4406,607318,4,6
1574,4406,607318,4,6
1575,4406,607318,4,6
1576,4342,607318,4,6
1577,4342,607318,4,6
1578,4342,607318,4,6
1579,4402,607318,4,6
1580,4402,607318,4,6
1581,4410,607318,4,6
1582,4402,607318,4,6
1583,4410,607318,4,6
1584,4402,607318,4,6
1585,4402,607318,4,6
1586,4410,607318,4,6
1587,4410,607318,4,6
1588,4410,607318,4,6
1589,4410,607318,4,6
1590,4410,607318,4,6
1591,4410,607318,4,6
1592,4410,607318,4,6
1593,4410,607318,4,6
1594,4410,607318,4,6
1595,4410,607318,4,6
1596,4410,607318,4,6
1597,4421,607318,4,6
1598,4421,607318,4,6
1599,4421,607318,4,6
1600,4421,607318,4,6
1601,4421,607318,4,6
1602,4435,607318,4,6
1603,4421,607318,4,6
1604,4435,607318,4,6
1605,4435,607318,4,6
1606,4435,607318,4,6
1607,4435,607318,4,6
1608,4435,607318,4,6
1609,4448,607318,4,6
1610,4448,607318,4,6
1611,4454,607318,4,6
1612,4454,607318,4,6
1613,4448,607318,4,6
1614,4454,607318,4,6
1615,4454,607318,4,6
1616,4454,607318,4,6
1617,4454,607318,4,6
1618,4454,607318,4,6
1619,4454,607318,4,6
1620,4475,607318,4,6
1621,4537,607321,4,6
1622,4552,607321,4,6
1623,4522,607320,4,6
1624,4522,607320,4,6
1625,4490,607320,4,6
1626,4522,607320,4,6
1627,4522,607320,4,6
1628,4522,607320,4,6
1629,4504,607320,4,6
1630,4504,607320,4,6
1631,4504,607320,4,6
1632,4504,607320,4,6
1633,4504,607320,4,6
1634,4504,607320,4,6
1635,4504,607320,4,6
1636,4533,607320,4,6
1637,4533,607320,4,6
1638,4533,607320,4,6
1639,4533,607320,4,6
1640,4533,607320,4,6
1641,4533,607320,4,6
1642,4533,607320,4,6
1643,4490,607320,4,6
1644,4490,607320,4,6
1645,4490,607320,4,6
1646,4490,607320,4,6
1647,4490,607320,4,6
1648,4504,607320,4,6
1649,4504,607320,4,6
1650,4490,607320,4,6
1651,4475,607318,4,6
1652,4475,607318,4,6
1653,4475,607318,4,6
1654,4475,607318,4,6
1655,4475,607318,4,6
1656,4475,607318,4,6
1657,4490,607320,4,6
1658,4400,607318,4,6
1659,4442,607318,4,6
1660,4400,607318,4,6
1661,4442,607318,4,6
1662,4442,607318,4,6
1663,4400,607318,4,6
1664,4442,607318,4,6
1665,4442,607318,4,6
1666,4442,607318,4,6
1667,4442,607318,4,6
1668,4442,607318,4,6
1669,4442,607318,4,6
1670,4367,607318,4,6
1671,4367,607318,4,6
1672,4400,607318,4,6
1673,4367,607318,4,6
1674,4367,607318,4,6
1675,4417,607318,4,6
1676,4367,607318,4,6
1677,4400,607318,4,6
1678,4400,607318,4,6
1679,4442,607318,4,6
1680,4400,607318,4,6
1681,4400,607318,4,6
1682,4400,607318,4,6
1683,4400,607318,4,6
1684,4442,607318,4,6
1685,4333,607318,4,6
1686,4333,607318,4,6
1687,4333,607318,4,6
1688,4333,607318,4,6
1689,4333,607318,4,6
1690,4333,607318,4,6
1691,4367,607318,4,6
1692,4333,607318,4,6
1693,4367,607318,4,6
1694,4333,607318,4,6
1695,4367,607318,4,6
1696,4333,607318,4,6
1697,4367,607318,4,6
1698,4346,607318,4,6
1699,4346,607318,4,6
1700,4346,607318,4,6
1701,4346,607318,4,6
1702,4346,607318,4,6
1703,4383,607318,4,6
1704,4383,607318,4,6
1705,4383,607318,4,6
1706,4383,607318,4,6
1707,4393,607318,4,6
1708,4393,607318,4,6
1709,4393,607318,4,6
1710,4393,607318,4,6
1711,4380,607318,4,6
1712,4380,607318,4,6
1713,4424,607318,4,6
1714,4424,607318,4,6
1715,4424,607318,4,6
1716,4424,607318,4,6
1717,4380,607318,4,6
1718,4424,607318,4,6
1719,4328,607318,4,6
1720,4328,607318,4,6
1721,4328,607318,4,6
1722,4328,607318,4,6
1723,4328,607318,4,6
1724,4328,607318,4,6
1725,4328,607318,4,6
1726,4363,607318,4,6
1727,4363,607318,4,6
1728,4363,607318,4,6
1729,4373,607318,4,6
1730,4373,607318,4,6
1731,4363,607318,4,6
1732,4407,607318,4,6
1733,4373,607318,4,6
1734,4373,607318,4,6
1735,4407,607318,4,6
1736,4407,607318,4,6
1737,4394,607318,4,6
1738,4394,607318,4,6
1739,4403,607318,4,6
1740,4394,607318,4,6
1741,4394,607318,4,6
1742,4403,607318,4,6
1743,4403,607318,4,6
1744,4394,607318,4,6
1745,4403,607318,4,6
1746,4403,607318,4,6
1747,4436,607318,4,6
1748,4436,607318,4,6
1749,4403,607318,4,6
1750,4436,607318,4,6
1751,4436,607318,4,6
1752,4403,607318,4,6
1753,4436,607318,4,6
1754,4368,607318,4,6
1755,4368,607318,4,6
1756,4368,607318,4,6
1757,4460,607318,4,6
1758,4460,607318,4,6
1759,4467,607318,4,6
1760,4467,607318,4,6
1761,4467,607318,4,6
1762,4467,607318,4,6
1763,4467,607318,4,6
1764,4467,607318,4,6
1765,4418,607318,4,6
1766,4418,607318,4,6
1767,4418,607318,4,6
1768,4418,607318,4,6
1769,4418,607318,4,6
1770,4443,607318,4,6
1771,4418,607318,4,6
1772,4446,607318,4,6
1773,4418,607318,4,6
1774,4418,607318,4,6
1775,4446,607318,4,6
1776,4443,607318,4,6
1777,4443,607318,4,6
1778,4446,607318,4,6
1779,4443,607318,4,6
1780,4418,607318,4,6
1781,4446,607318,4,6
1782,4467,607318,4,6
1783,4467,607318,4,6
1784,4467,607318,4,6
1785,4467,607318,4,6
1786,4308,607318,4,6
1787,4308,607318,4,6
1788,4308,607318,4,6
1789,4332,607318,4,6
1790,4332,607318,4,6
1791,4332,607318,4,6
1792,4332,607318,4,6
1793,4332,607318,4,6
1794,4332,607318,4,6
1795,4332,607318,4,6
1796,4332,607318,4,6
1797,4332,607318,4,6
1798,4332,607318,4,6
1799,4308,607318,4,6
1800,4321,607318,4,6
1801,4308,607318,4,6
1802,4332,607318,4,6
1803,4321,607318,4,6
1804,4321,607318,4,6
1805,4321,607318,4,6
1806,4321,607318,4,6
1807,4321,607318,4,6
1808,4332,607318,4,6
1809,4332,607318,4,6
1810,4289,607318,4,6
1811,4289,607318,4,6
1812,4289,607318,4,6
1813,4289,607318,4,6
1814,4289,607318,4,6
1815,4289,607318,4,6
1816,4288,607318,4,6
1817,4288,607318,4,6
1818,4288,607318,4,6
1819,4288,607318,4,6
1820,4249,607318,4,6
1821,4249,607318,4,6
1822,4249,607318,4,6
1823,4288,607318,4,6
1824,4288,607318,4,6
1825,4289,607318,4,6
1826,4289,607318,4,6
1827,4289,607318,4,6
1828,4289,607318,4,6
1829,4269,607318,4,6
1830,4271,607318,4,6
1831,4271,607318,4,6
1832,4271,607318,4,6
1833,4271,607318,4,6
1834,4271,607318,4,6
1835,4271,607318,4,6
1836,4269,607318,4,6
1837,4271,607318,4,6
1838,4271,607318,4,6
1839,4271,607318,4,6
1840,4269,607318,4,6
1841,4095,607318,4,6
1842,4226,607318,4,6
1843,4244,607318,4,6
1844,4244,607318,4,6
1845,4226,607318,4,6
1846,4226,607318,4,6
1847,4244,607318,4,6
1848,4244,607318,4,6
1849,4190,607318,4,6
1850,4294,607318,4,6
1851,4324,607318,4,6
1852,4324,607318,4,6
1853,4324,607318,4,6
1854,4294,607318,4,6
1855,4294,607318,4,6
1856,4294,607318,4,6
1857,4294,607318,4,6
1858,4294,607318,4,6
1859,4294,607318,4,6
1860,4294,607318,4,6
1861,4294,607318,4,6
1862,4294,607318,4,6
1863,4294,607318,4,6
1864,4294,607318,4,6
1865,4197,607318,4,6
1866,4197,607318,4,6
1867,4197,607318,4,6
1868,4197,607318,4,6
1869,4187,607318,4,6
1870,4188,607318,4,6
1871,4188,607318,4,6
1872,4217,607318,4,6
1873,4217,607318,4,6
1874,4217,607318,4,6
1875,4217,607318,4,6
1876,4217,607318,4,6
1877,4245,607318,4,6
1878,4245,607318,4,6
1879,4245,607318,4,6
1880,4245,607318,4,6
1881,4245,607318,4,6
1882,4245,607318,4,6
1883,4245,607318,4,6
1884,4245,607318,4,6
1885,4245,607318,4,6
1886,4245,607318,4,6
1887,4278,607318,4,6
1888,4278,607318,4,6
1889,4278,607318,4,6
1890,4278,607318,4,6
1891,4278,607318,4,6
1892,4278,607318,4,6
1893,4278,607318,4,6
1894,4278,607318,4,6
1895,4278,607318,4,6
1896,4278,607318,4,6
1897,4278,607318,4,6
1898,4278,607318,4,6
1899,4278,607318,4,6
1900,3700,607317,4,6
1901,3700,607317,4,6
1902,3750,607317,4,6
1903,3750,607317,4,6
1904,3700,607317,4,6
1905,3750,607317,4,6
1906,3750,607317,4,6
1907,3750,607317,4,6
1908,3861,607317,4,6
1909,3861,607317,4,6
1910,3861,607317,4,6
1911,3861,607317,4,6
1912,3805,607317,4,6
1913,3805,607317,4,6
1914,3843,607317,4,6
1915,3843,607317,4,6
1916,3805,607317,4,6
1917,3895,607317,4,6
1918,3895,607317,4,6
1919,3895,607317,4,6
1920,3895,607317,4,6
1921,3895,607317,4,6
1922,3708,607317,4,6
1923,3811,607317,4,6
1924,3811,607317,4,6
1925,3811,607317,4,6
1926,3811,607317,4,6
1927,3811,607317,4,6
1928,3811,607317,4,6
1929,3895,607317,4,6
1930,3895,607317,4,6
1931,3895,607317,4,6
1932,3708,607317,4,6
1933,3972,607318,4,6
1934,3972,607318,4,6
1935,3972,607318,4,6
1936,3991,607318,4,6
1937,3991,607318,4,6
1938,3991,607318,4,6
1939,3991,607318,4,6
1940,3991,607318,4,6
1941,3972,607318,4,6
1942,3972,607318,4,6
1943,3972,607318,4,6
1944,3972,607318,4,6
1945,4095,607318,4,6
1946,4095,607318,4,6
1947,4095,607318,4,6
1948,4095,607318,4,6
1949,4095,607318,4,6
1950,4095,607318,4,6
1951,4095,607318,4,6
1952,4095,607318,4,6
1953,4095,607318,4,6
1954,4095,607318,4,6
1955,4095,607318,4,6
1956,4095,607318,4,6
1957,4095,607318,4,6
1958,4095,607318,4,6
1959,4095,607318,4,6
1960,3975,607318,4,6
1961,3975,607318,4,6
1962,3975,607318,4,6
1963,3975,607318,4,6
1964,3975,607318,4,6
1965,4098,607318,4,6
1966,4098,607318,4,6
1967,4098,607318,4,6
1968,4098,607318,4,6
1969,4098,607318,4,6
1970,4098,607318,4,6
1971,4098,607318,4,6
1972,3971,607318,4,6
1973,3971,607318,4,6
1974,3971,607318,4,6
1975,3971,607318,4,6
1976,3971,607318,4,6
1977,4094,607318,4,6
1978,4094,607318,4,6
1979,4094,607318,4,6
1980,4094,607318,4,6
1981,4094,607318,4,6
1982,4094,607318,4,6
1983,4151,607318,4,6
1984,4242,607318,4,6
1985,4229,607318,4,6
1986,4229,607318,4,6
1987,4242,607318,4,6
1988,4229,607318,4,6
1989,4242,607318,4,6
1990,4229,607318,4,6
1991,4242,607318,4,6
1992,4242,607318,4,6
1993,4229,607318,4,6
1994,4150,607318,4,6
1995,4150,607318,4,6
1996,4229,607318,4,6
1997,4229,607318,4,6
1998,4229,607318,4,6
1999,4229,607318,4,6
2000,4150,607318,4,6
2001,4151,607318,4,6
2002,4150,607318,4,6
2003,4150,607318,4,6
2004,4150,607318,4,6
2005,4262,607318,4,6
2006,4262,607318,4,6
2007,4262,607318,4,6
2008,4262,607318,4,6
2009,4262,607318,4,6
2010,4262,607318,4,6
2011,4264,607318,4,6
2012,4264,607318,4,6
2013,4264,607318,4,6
2014,4264,607318,4,6
2015,4264,607318,4,6
2016,4264,607318,4,6
2017,4264,607318,4,6
2018,4263,607318,4,6
2019,4263,607318,4,6
2020,4263,607318,4,6
2021,4263,607318,4,6
2022,4263,607318,4,6
2023,4263,607318,4,6
2024,4317,607318,4,6
2025,4317,607318,4,6
2026,4317,607318,4,6
2027,4338,607318,4,6
2028,4338,607318,4,6
2029,4338,607318,4,6
2030,4338,607318,4,6
2031,4338,607318,4,6
2032,4338,607318,4,6
2033,4297,607318,4,6
2034,4300,607318,4,6
2035,4300,607318,4,6
2036,4297,607318,4,6
2037,4300,607318,4,6
2038,4300,607318,4,6
2039,4297,607318,4,6
2040,4297,607318,4,6
2041,4315,607318,4,6
2042,4315,607318,4,6
2043,4315,607318,4,6
2044,4315,607318,4,6
2045,4315,607318,4,6
2046,4299,607318,4,6
2047,4299,607318,4,6
2048,4299,607318,4,6
2049,4299,607318,4,6
2050,4299,607318,4,6
2051,4312,607318,4,6
2052,4312,607318,4,6
2053,4312,607318,4,6
2054,4312,607318,4,6
2055,4312,607318,4,6
2056,4312,607318,4,6
2057,4298,607318,4,6
2058,4298,607318,4,6
2059,4298,607318,4,6
2060,4298,607318,4,6
2061,4319,607318,4,6
2062,4319,607318,4,6
2063,4319,607318,4,6
2064,4336,607318,4,6
2065,4336,607318,4,6
2066,4336,607318,4,6
2067,4344,607318,4,6
2068,4336,607318,4,6
2069,4344,607318,4,6
2070,4344,607318,4,6
2071,4344,607318,4,6
2072,4344,607318,4,6
2073,4336,607318,4,6
2074,4354,607318,4,6
2075,4354,607318,4,6
2076,4354,607318,4,6
2077,4354,607318,4,6
2078,4354,607318,4,6
2079,4354,607318,4,6
2080,4354,607318,4,6
2081,4337,607318,4,6
2082,4337,607318,4,6
2083,4337,607318,4,6
2084,4337,607318,4,6
2085,4337,607318,4,6
2086,4337,607318,4,6
2087,4337,607318,4,6
2088,4337,607318,4,6
2089,4337,607318,4,6
2090,4314,607316,4,6
2091,4314,607316,4,6
2092,4314,607316,4,6
2093,4314,607316,4,6
2094,4314,607316,4,6
2095,4330,607316,4,6
2096,4341,607316,4,6
2097,4223,607316,4,6
2098,4225,607316,4,6
2099,4223,607316,4,6
2100,4223,607316,4,6
2101,4223,607316,4,6
2102,4225,607316,4,6
2103,4223,607316,4,6
2104,4235,607316,4,6
2105,4235,607316,4,6
2106,4238,607316,4,6
2107,4238,607316,4,6
2108,4235,607316,4,6
2109,4238,607316,4,6
2110,4238,607316,4,6
2111,4235,607316,4,6
2112,4223,607316,4,6
2113,4235,607316,4,6
2114,4238,607316,4,6
2115,4223,607316,4,6
2116,4238,607316,4,6
2117,4235,607316,4,6
2118,4235,607316,4,6
2119,4238,607316,4,6
2120,4223,607316,4,6
2121,4238,607316,4,6
2122,4258,607316,4,6
2123,4259,607316,4,6
2124,4260,607316,4,6
2125,4260,607316,4,6
2126,4258,607316,4,6
2127,4259,607316,4,6
2128,4260,607316,4,6
2129,4261,607316,4,6
2130,4261,607316,4,6
2131,4261,607316,4,6
2132,4261,607316,4,6
2133,4261,607316,4,6
2134,4284,607316,4,6
2135,4284,607316,4,6
2136,4284,607316,4,6
2137,4284,607316,4,6
2138,4306,607316,4,6
2139,4306,607316,4,6
2140,4306,607316,4,6
2141,4303,607316,4,6
2142,4303,607316,4,6
2143,4285,607316,4,6
2144,4292,607316,4,6
2145,4285,607316,4,6
2146,4292,607316,4,6
2147,4259,607316,4,6
2148,4285,607316,4,6
2149,4260,607316,4,6
2150,4292,607316,4,6
2151,4285,607316,4,6
2152,4292,607316,4,6
2153,4127,607316,4,6
2154,4127,607316,4,6
2155,4192,607316,4,6
2156,4192,607316,4,6
2157,4192,607316,4,6
2158,4206,607316,4,6
2159,4206,607316,4,6
2160,4206,607316,4,6
2161,4206,607316,4,6
2162,4206,607316,4,6
2163,4206,607316,4,6
2164,4206,607316,4,6
2165,4147,607316,4,6
2166,4148,607316,4,6
2167,4148,607316,4,6
2168,4148,607316,4,6
2169,4148,607316,4,6
2170,4148,607316,4,6
2171,4147,607316,4,6
2172,4147,607316,4,6
2173,4147,607316,4,6
2174,4147,607316,4,6
2175,4205,607316,4,6
2176,4205,607316,4,6
2177,4205,607316,4,6
2178,4205,607316,4,6
2179,4205,607316,4,6
2180,4205,607316,4,6
2181,3968,607316,4,6
2182,3968,607316,4,6
2183,3968,607316,4,6
2184,3968,607316,4,6
2185,4042,607316,4,6
2186,4042,607316,4,6
2187,4043,607316,4,6
2188,4043,607316,4,6
2189,4043,607316,4,6
2190,4042,607316,4,6
2191,4042,607316,4,6
2192,4043,607316,4,6
2193,4043,607316,4,6
2194,4096,607316,4,6
2195,4097,607316,4,6
